region,comuna,region_nombre,comuna_nombre,attribute_type,attribute_value,attribute_units,attribute_category
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,employment_construction,8.73,percent,medium
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,employment_electricity_gas,1.22,percent,high
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,employment_in_transport_and_logistics,8.94,percent,very high
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,employment_manufacturing,9.0,percent,high
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,employment_mining,0.91,percent,low
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,employment_water_waste,0.67,percent,very low
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,fixed_internet_household_share,68.4,percent,very high
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,home_ownership,51.23,percent,very low
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,indigenous_identification_rate,8.68,percent,medium
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,literacy_rate,96.01,percent,high
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,mean_years_schooling,10.0,years,high
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,population,95643.0,persons,very high
13,13121,Metropolitana de Santiago,Pedro Aguirre Cerda,renter_share,25.94,percent,very high
13,13122,Metropolitana de Santiago,Peñalolén,disability_prevalence,10.12,percent,very low
13,13122,Metropolitana de Santiago,Peñalolén,electricity_access_rate,99.92,percent,very high
13,13122,Metropolitana de Santiago,Peñalolén,employment_agriculture_forestry,0.31,percent,very low
13,13122,Metropolitana de Santiago,Peñalolén,employment_construction,10.1,percent,high
13,13122,Metropolitana de Santiago,Peñalolén,employment_electricity_gas,1.21,percent,high
13,13122,Metropolitana de Santiago,Peñalolén,employment_in_transport_and_logistics,6.35,percent,high
13,13122,Metropolitana de Santiago,Peñalolén,employment_manufacturing,5.83,percent,low
13,13122,Metropolitana de Santiago,Peñalolén,employment_mining,1.42,percent,medium
13,13122,Metropolitana de Santiago,Peñalolén,employment_water_waste,0.67,percent,very low
13,13122,Metropolitana de Santiago,Peñalolén,fixed_internet_household_share,73.49,percent,very high
13,13122,Metropolitana de Santiago,Peñalolén,home_ownership,61.44,percent,low
13,13122,Metropolitana de Santiago,Peñalolén,indigenous_identification_rate,10.47,percent,medium
13,13122,Metropolitana de Santiago,Peñalolén,literacy_rate,96.4,percent,very high
13,13122,Metropolitana de Santiago,Peñalolén,mean_years_schooling,10.66,years,very high
13,13122,Metropolitana de Santiago,Peñalolén,population,235724.0,persons,very high
13,13122,Metropolitana de Santiago,Peñalolén,renter_share,24.74,percent,very high
13,13123,Metropolitana de Santiago,Providencia,disability_prevalence,5.74,percent,very low
13,13123,Metropolitana de Santiago,Providencia,electricity_access_rate,99.97,percent,very high
13,13123,Metropolitana de Santiago,Providencia,employment_agriculture_forestry,0.35,percent,very low
13,13123,Metropolitana de Santiago,Providencia,employment_construction,2.78,percent,very low
13,13123,Metropolitana de Santiago,Providencia,employment_electricity_gas,0.97,percent,medium
13,13123,Metropolitana de Santiago,Providencia,employment_in_transport_and_logistics,3.07,percent,very low
13,13123,Metropolitana de Santiago,Providencia,employment_manufacturing,3.83,percent,very low
13,13123,Metropolitana de Santiago,Providencia,employment_mining,2.57,percent,high
13,13123,Metropolitana de Santiago,Providencia,employment_water_waste,0.32,percent,very low
13,13123,Metropolitana de Santiago,Providencia,fixed_internet_household_share,87.29,percent,very high
13,13123,Metropolitana de Santiago,Providencia,home_ownership,42.82,percent,very low
13,13123,Metropolitana de Santiago,Providencia,indigenous_identification_rate,3.16,percent,very low
13,13123,Metropolitana de Santiago,Providencia,literacy_rate,98.51,percent,very high
13,13123,Metropolitana de Santiago,Providencia,mean_years_schooling,14.45,years,very high
13,13123,Metropolitana de Santiago,Providencia,population,141714.0,persons,very high
13,13123,Metropolitana de Santiago,Providencia,renter_share,51.15,percent,very high
13,13124,Metropolitana de Santiago,Pudahuel,disability_prevalence,10.83,percent,low
13,13124,Metropolitana de Santiago,Pudahuel,electricity_access_rate,99.94,percent,very high
13,13124,Metropolitana de Santiago,Pudahuel,employment_agriculture_forestry,0.62,percent,very low
13,13124,Metropolitana de Santiago,Pudahuel,employment_construction,8.18,percent,medium
13,13124,Metropolitana de Santiago,Pudahuel,employment_electricity_gas,0.96,percent,medium
13,13124,Metropolitana de Santiago,Pudahuel,employment_in_transport_and_logistics,12.81,percent,very high
13,13124,Metropolitana de Santiago,Pudahuel,employment_manufacturing,8.43,percent,high
13,13124,Metropolitana de Santiago,Pudahuel,employment_mining,1.31,percent,medium
13,13124,Metropolitana de Santiago,Pudahuel,employment_water_waste,0.63,percent,very low
13,13124,Metropolitana de Santiago,Pudahuel,fixed_internet_household_share,74.52,percent,very high
13,13124,Metropolitana de Santiago,Pudahuel,home_ownership,66.01,percent,low
13,13124,Metropolitana de Santiago,Pudahuel,indigenous_identification_rate,9.53,percent,medium
13,13124,Metropolitana de Santiago,Pudahuel,literacy_rate,96.2,percent,very high
13,13124,Metropolitana de Santiago,Pudahuel,mean_years_schooling,10.2,years,very high
13,13124,Metropolitana de Santiago,Pudahuel,population,227540.0,persons,very high
13,13124,Metropolitana de Santiago,Pudahuel,renter_share,23.18,percent,high
13,13125,Metropolitana de Santiago,Quilicura,disability_prevalence,9.5,percent,very low
13,13125,Metropolitana de Santiago,Quilicura,electricity_access_rate,99.95,percent,very high
13,13125,Metropolitana de Santiago,Quilicura,employment_agriculture_forestry,0.42,percent,very low
13,13125,Metropolitana de Santiago,Quilicura,employment_construction,7.37,percent,low
13,13125,Metropolitana de Santiago,Quilicura,employment_electricity_gas,0.83,percent,low
13,13125,Metropolitana de Santiago,Quilicura,employment_in_transport_and_logistics,10.68,percent,very high
13,13125,Metropolitana de Santiago,Quilicura,employment_manufacturing,13.89,percent,very high
13,13125,Metropolitana de Santiago,Quilicura,employment_mining,2.06,percent,high
13,13125,Metropolitana de Santiago,Quilicura,employment_water_waste,1.29,percent,very high
13,13125,Metropolitana de Santiago,Quilicura,fixed_internet_household_share,78.38,percent,very high
13,13125,Metropolitana de Santiago,Quilicura,home_ownership,68.73,percent,medium
13,13125,Metropolitana de Santiago,Quilicura,indigenous_identification_rate,8.44,percent,medium
13,13125,Metropolitana de Santiago,Quilicura,literacy_rate,96.73,percent,very high
13,13125,Metropolitana de Santiago,Quilicura,mean_years_schooling,10.39,years,very high
13,13125,Metropolitana de Santiago,Quilicura,population,205375.0,persons,very high
13,13125,Metropolitana de Santiago,Quilicura,renter_share,26.03,percent,very high
13,13126,Metropolitana de Santiago,Quinta Normal,disability_prevalence,10.17,percent,very low
13,13126,Metropolitana de Santiago,Quinta Normal,electricity_access_rate,99.96,percent,very high
13,13126,Metropolitana de Santiago,Quinta Normal,employment_agriculture_forestry,0.19,percent,very low
13,13126,Metropolitana de Santiago,Quinta Normal,employment_construction,7.52,percent,low
13,13126,Metropolitana de Santiago,Quinta Normal,employment_electricity_gas,1.02,percent,medium
13,13126,Metropolitana de Santiago,Quinta Normal,employment_in_transport_and_logistics,10.11,percent,very high
13,13126,Metropolitana de Santiago,Quinta Normal,employment_manufacturing,10.78,percent,very high
13,13126,Metropolitana de Santiago,Quinta Normal,employment_mining,1.0,percent,low
13,13126,Metropolitana de Santiago,Quinta Normal,employment_water_waste,0.61,percent,very low
13,13126,Metropolitana de Santiago,Quinta Normal,fixed_internet_household_share,71.06,percent,very high
13,13126,Metropolitana de Santiago,Quinta Normal,home_ownership,37.86,percent,very low
13,13126,Metropolitana de Santiago,Quinta Normal,indigenous_identification_rate,6.14,percent,low
13,13126,Metropolitana de Santiago,Quinta Normal,literacy_rate,96.8,percent,very high
13,13126,Metropolitana de Santiago,Quinta Normal,mean_years_schooling,10.62,years,very high
13,13126,Metropolitana de Santiago,Quinta Normal,population,128818.0,persons,very high
13,13126,Metropolitana de Santiago,Quinta Normal,renter_share,45.54,percent,very high
13,13127,Metropolitana de Santiago,Recoleta,disability_prevalence,11.22,percent,low
13,13127,Metropolitana de Santiago,Recoleta,electricity_access_rate,99.88,percent,very high
13,13127,Metropolitana de Santiago,Recoleta,employment_agriculture_forestry,0.28,percent,very low
13,13127,Metropolitana de Santiago,Recoleta,employment_construction,9.68,percent,high
13,13127,Metropolitana de Santiago,Recoleta,employment_electricity_gas,0.88,percent,low
13,13127,Metropolitana de Santiago,Recoleta,employment_in_transport_and_logistics,7.54,percent,very high
13,13127,Metropolitana de Santiago,Recoleta,employment_manufacturing,9.77,percent,high
13,13127,Metropolitana de Santiago,Recoleta,employment_mining,1.0,percent,low
13,13127,Metropolitana de Santiago,Recoleta,employment_water_waste,0.67,percent,very low
13,13127,Metropolitana de Santiago,Recoleta,fixed_internet_household_share,64.76,percent,high
13,13127,Metropolitana de Santiago,Recoleta,home_ownership,40.38,percent,very low
13,13127,Metropolitana de Santiago,Recoleta,indigenous_identification_rate,7.87,percent,medium
13,13127,Metropolitana de Santiago,Recoleta,literacy_rate,96.45,percent,very high
13,13127,Metropolitana de Santiago,Recoleta,mean_years_schooling,10.23,years,very high
13,13127,Metropolitana de Santiago,Recoleta,population,153131.0,persons,very high
13,13127,Metropolitana de Santiago,Recoleta,renter_share,43.29,percent,very high
13,13128,Metropolitana de Santiago,Renca,disability_prevalence,12.37,percent,medium
13,13128,Metropolitana de Santiago,Renca,electricity_access_rate,99.95,percent,very high
13,13128,Metropolitana de Santiago,Renca,employment_agriculture_forestry,0.36,percent,very low
13,13128,Metropolitana de Santiago,Renca,employment_construction,9.79,percent,high
13,13128,Metropolitana de Santiago,Renca,employment_electricity_gas,1.08,percent,medium
13,13128,Metropolitana de Santiago,Renca,employment_in_transport_and_logistics,12.54,percent,very high
13,13128,Metropolitana de Santiago,Renca,employment_manufacturing,12.2,percent,very high
13,13128,Metropolitana de Santiago,Renca,employment_mining,1.43,percent,medium
13,13128,Metropolitana de Santiago,Renca,employment_water_waste,1.01,percent,high
13,13128,Metropolitana de Santiago,Renca,fixed_internet_household_share,70.49,percent,very high
13,13128,Metropolitana de Santiago,Renca,home_ownership,62.8,percent,low
13,13128,Metropolitana de Santiago,Renca,indigenous_identification_rate,11.5,percent,medium
13,13128,Metropolitana de Santiago,Renca,literacy_rate,95.73,percent,high
13,13128,Metropolitana de Santiago,Renca,mean_years_schooling,9.53,years,high
13,13128,Metropolitana de Santiago,Renca,population,143321.0,persons,very high
13,13128,Metropolitana de Santiago,Renca,renter_share,23.76,percent,very high
13,13129,Metropolitana de Santiago,San Joaquín,disability_prevalence,12.6,percent,medium
13,13129,Metropolitana de Santiago,San Joaquín,electricity_access_rate,99.94,percent,very high
13,13129,Metropolitana de Santiago,San Joaquín,employment_agriculture_forestry,0.21,percent,very low
13,13129,Metropolitana de Santiago,San Joaquín,employment_construction,7.14,percent,low
13,13129,Metropolitana de Santiago,San Joaquín,employment_electricity_gas,1.19,percent,high
13,13129,Metropolitana de Santiago,San Joaquín,employment_in_transport_and_logistics,7.8,percent,very high
13,13129,Metropolitana de Santiago,San Joaquín,employment_manufacturing,10.53,percent,very high
13,13129,Metropolitana de Santiago,San Joaquín,employment_mining,1.04,percent,low
13,13129,Metropolitana de Santiago,San Joaquín,employment_water_waste,0.61,percent,very low
13,13129,Metropolitana de Santiago,San Joaquín,fixed_internet_household_share,72.65,percent,very high
13,13129,Metropolitana de Santiago,San Joaquín,home_ownership,47.74,percent,very low
13,13129,Metropolitana de Santiago,San Joaquín,indigenous_identification_rate,7.4,percent,medium
13,13129,Metropolitana de Santiago,San Joaquín,literacy_rate,96.8,percent,very high
13,13129,Metropolitana de Santiago,San Joaquín,mean_years_schooling,10.6,years,very high
13,13129,Metropolitana de Santiago,San Joaquín,population,94590.0,persons,very high
13,13129,Metropolitana de Santiago,San Joaquín,renter_share,32.94,percent,very high
13,13130,Metropolitana de Santiago,San Miguel,disability_prevalence,7.27,percent,very low
13,13130,Metropolitana de Santiago,San Miguel,electricity_access_rate,99.98,percent,very high
13,13130,Metropolitana de Santiago,San Miguel,employment_agriculture_forestry,0.24,percent,very low
13,13130,Metropolitana de Santiago,San Miguel,employment_construction,4.93,percent,very low
13,13130,Metropolitana de Santiago,San Miguel,employment_electricity_gas,1.1,percent,high
13,13130,Metropolitana de Santiago,San Miguel,employment_in_transport_and_logistics,6.63,percent,high
13,13130,Metropolitana de Santiago,San Miguel,employment_manufacturing,7.72,percent,medium
13,13130,Metropolitana de Santiago,San Miguel,employment_mining,1.61,percent,medium
13,13130,Metropolitana de Santiago,San Miguel,employment_water_waste,0.44,percent,very low
13,13130,Metropolitana de Santiago,San Miguel,fixed_internet_household_share,84.74,percent,very high
13,13130,Metropolitana de Santiago,San Miguel,home_ownership,40.95,percent,very low
13,13130,Metropolitana de Santiago,San Miguel,indigenous_identification_rate,4.71,percent,low
13,13130,Metropolitana de Santiago,San Miguel,literacy_rate,97.78,percent,very high
13,13130,Metropolitana de Santiago,San Miguel,mean_years_schooling,12.31,years,very high
13,13130,Metropolitana de Santiago,San Miguel,population,149102.0,persons,very high
13,13130,Metropolitana de Santiago,San Miguel,renter_share,51.93,percent,very high
13,13131,Metropolitana de Santiago,San Ramón,disability_prevalence,15.17,percent,very high
13,13131,Metropolitana de Santiago,San Ramón,electricity_access_rate,99.87,percent,very high
13,13131,Metropolitana de Santiago,San Ramón,employment_agriculture_forestry,0.23,percent,very low
